submission_id,problem_id,user_id,date,language,original_language,filename_ext,status,cpu_time,memory,code_size,accuracy
s862711063,p00002,u072632578,1441264208,C#,C#,cs,Accepted,10,9340,307,1/1
s141266320,p00002,u034426456,1441640292,C#,C#,cs,Accepted,10,9592,743,1/1
s745873385,p00002,u298040049,1441903289,C#,C#,cs,Compile Error,10,0,327,0/1
s320457421,p00002,u610167524,1447003213,C#,C#,cs,Runtime Error,0,0,530,0/1
s414245523,p00002,u610167524,1447003802,C#,C#,cs,Runtime Error,0,0,514,0/1
s513304589,p00002,u610167524,1447018205,C#,C#,cs,Accepted,10,9196,515,1/1
s397550635,p00002,u811378662,1447343029,C#,C#,cs,Accepted,10,9520,576,1/1
s737889754,p00002,u811378662,1447343230,C#,C#,cs,Accepted,10,10024,662,1/1
s051712818,p00002,u943018572,1457946558,C#,C#,cs,Accepted,10,9128,1714,1/1
s775652866,p00002,u981139449,1458383546,C#,C#,cs,Accepted,10,9396,345,1/1
s110401619,p00002,u222247064,1458790633,C#,C#,cs,Accepted,10,9132,1146,1/1
s014096672,p00002,u525685480,1460273458,C#,C#,cs,Runtime Error,0,0,476,0/1
s911545635,p00002,u525685480,1460273588,C#,C#,cs,Runtime Error,0,0,613,0/1
s472609687,p00002,u525685480,1460273999,C#,C#,cs,Accepted,10,9000,594,1/1
s765537795,p00002,u160201875,1460942207,C#,C#,cs,Accepted,10,9196,485,1/1
s677124460,p00002,u907957429,1461872881,C#,C#,cs,Accepted,10,9384,505,1/1
s601434769,p00002,u907957429,1461873185,C#,C#,cs,Compile Error,10,0,466,0/1
s751941896,p00002,u907957429,1461873218,C#,C#,cs,Accepted,10,8940,507,1/1
s692112021,p00002,u907957429,1461873480,C#,C#,cs,Accepted,10,9004,397,1/1
s253852917,p00002,u134453163,1462286962,C#,C#,cs,Compile Error,0,0,464,0/1
s711176074,p00002,u134453163,1462287237,C#,C#,cs,Compile Error,0,0,467,0/1
s361479974,p00002,u963939724,1464543241,C#,C#,cs,Accepted,20,10056,1510,1/1
s306586125,p00002,u220303428,1465287514,C#,C#,cs,Accepted,10,9148,488,1/1
s823918357,p00002,u823513038,1465294857,C#,C#,cs,Accepted,10,9560,243,1/1
s089564451,p00002,u669317819,1465532530,C#,C#,cs,Wrong Answer,10,9156,741,0/1
s475654527,p00002,u669317819,1465533321,C#,C#,cs,Accepted,10,9648,719,1/1
s963195735,p00002,u584110575,1465975621,C#,C#,cs,Runtime Error,0,0,464,0/1
s832857661,p00002,u584110575,1465975844,C#,C#,cs,Runtime Error,0,0,466,0/1
s707819592,p00002,u584110575,1465976140,C#,C#,cs,Runtime Error,0,0,467,0/1
s936562613,p00002,u584110575,1465976652,C#,C#,cs,Runtime Error,0,0,506,0/1
s362965242,p00002,u584110575,1465976684,C#,C#,cs,Runtime Error,0,0,514,0/1
s036056588,p00002,u584110575,1465977218,C#,C#,cs,Compile Error,10,0,557,0/1
s684274851,p00002,u584110575,1465977462,C#,C#,cs,Accepted,10,9540,553,1/1
s508206867,p00002,u571385309,1467859412,C#,C#,cs,Wrong Answer,10,9488,1349,0/1
s266325568,p00002,u571385309,1467859511,C#,C#,cs,Wrong Answer,10,9492,1620,0/1
s609666502,p00002,u571385309,1467859535,C#,C#,cs,Wrong Answer,10,9484,1620,0/1
s575003796,p00002,u571385309,1468472137,C#,C#,cs,Compile Error,0,0,1207,0/1
s856677398,p00002,u571385309,1468472190,C#,C#,cs,Wrong Answer,10,9188,1611,0/1
s695832112,p00002,u146816547,1468949277,C#,C#,cs,Accepted,10,9020,276,1/1
s572030356,p00002,u701413552,1470510370,C#,C#,cs,Accepted,10,9124,647,1/1
s777629703,p00002,u515598833,1471451318,C#,C#,cs,Accepted,10,9132,317,1/1
s860527922,p00002,u130855721,1473138671,C#,C#,cs,Wrong Answer,10,9356,528,0/1
s455601822,p00002,u130855721,1473138989,C#,C#,cs,Accepted,10,9484,677,1/1
s932587946,p00002,u571385309,1473164552,C#,C#,cs,Compile Error,50,0,726,0/1
s984156008,p00002,u571385309,1473164587,C#,C#,cs,Compile Error,50,0,726,0/1
s763271780,p00002,u571385309,1473427621,C#,C#,cs,Compile Error,10,0,1024,0/1
s132036375,p00002,u571385309,1473427681,C#,C#,cs,Compile Error,10,0,1049,0/1
s284337188,p00002,u571385309,1473428079,C#,C#,cs,Wrong Answer,10,9224,914,0/1
s704884686,p00002,u571385309,1473428411,C#,C#,cs,Compile Error,10,0,964,0/1
s086329812,p00002,u359254383,1474357558,C#,C#,cs,Compile Error,110,0,608,0/1
s603981024,p00002,u359254383,1474357580,C#,C#,cs,Runtime Error,0,0,371,0/1
s229369195,p00002,u602903519,1474781569,C#,C#,cs,Accepted,10,9036,566,1/1
s087348660,p00002,u571385309,1474897920,C#,C#,cs,Compile Error,30,0,784,0/1
s811884096,p00002,u571385309,1474897969,C#,C#,cs,Wrong Answer,10,9108,778,0/1
s863169530,p00002,u571385309,1474898359,C#,C#,cs,Compile Error,10,0,948,0/1
s181696279,p00002,u571385309,1474898491,C#,C#,cs,Wrong Answer,10,9056,934,0/1
s893207731,p00002,u571385309,1474970038,C#,C#,cs,Wrong Answer,10,9232,946,0/1
s601288444,p00002,u571385309,1474970197,C#,C#,cs,Wrong Answer,10,9104,953,0/1
s143570251,p00002,u571385309,1474970467,C#,C#,cs,Wrong Answer,10,9272,1041,0/1
s618415653,p00002,u571385309,1474970640,C#,C#,cs,Accepted,10,9140,1046,1/1
s317356805,p00002,u563127060,1476445365,C#,C#,cs,Accepted,10,9120,384,1/1
s081587144,p00002,u823517752,1478603450,C#,C#,cs,Accepted,10,9048,860,1/1
s868068012,p00002,u146816547,1479284964,C#,C#,cs,Accepted,10,9168,307,1/1
s152612533,p00002,u237935801,1479451078,C#,C#,cs,Runtime Error,0,0,391,0/1
s525647710,p00002,u237935801,1479451144,C#,C#,cs,Runtime Error,0,0,361,0/1
s341664151,p00002,u237935801,1479451240,C#,C#,cs,Runtime Error,0,0,382,0/1
s948755553,p00002,u237935801,1479451280,C#,C#,cs,Runtime Error,0,0,313,0/1
s968879521,p00002,u237935801,1479451426,C#,C#,cs,Runtime Error,0,0,313,0/1
s979833444,p00002,u237935801,1479451559,C#,C#,cs,Accepted,10,9176,488,1/1
s757131568,p00002,u237935801,1479451612,C#,C#,cs,Runtime Error,0,0,382,0/1
s477116117,p00002,u237935801,1479451747,C#,C#,cs,Runtime Error,0,0,351,0/1
s976014078,p00002,u237935801,1479451915,C#,C#,cs,Accepted,10,9152,332,1/1
s675264174,p00002,u100875060,1479534929,C#,C#,cs,Compile Error,20000,0,459,0/1
s548869134,p00002,u100875060,1479534959,C#,C#,cs,Wrong Answer,10,9568,376,0/1
s180684577,p00002,u100875060,1479535155,C#,C#,cs,Runtime Error,0,0,425,0/1
s979075231,p00002,u100875060,1479535166,C#,C#,cs,Runtime Error,0,0,425,0/1
s120791685,p00002,u100875060,1479535239,C#,C#,cs,Runtime Error,0,0,425,0/1
s793964397,p00002,u412356196,1479535276,C#,C#,cs,Compile Error,0,0,412,0/1
s701182534,p00002,u100875060,1479535637,C#,C#,cs,Wrong Answer,10,9444,426,0/1
s842046617,p00002,u100875060,1479536150,C#,C#,cs,Wrong Answer,0,8368,501,0/1
s697425538,p00002,u100875060,1479536170,C#,C#,cs,Wrong Answer,0,8392,501,0/1
s561904896,p00002,u100875060,1479536301,C#,C#,cs,Runtime Error,0,0,504,0/1
s664720677,p00002,u412356196,1479536357,C#,C#,cs,Compile Error,0,0,529,0/1
s337797511,p00002,u412356196,1479536424,C#,C#,cs,Compile Error,10,0,514,0/1
s807814324,p00002,u100875060,1479536480,C#,C#,cs,Runtime Error,0,0,549,0/1
s616288097,p00002,u412356196,1479536587,C#,C#,cs,Compile Error,10,0,570,0/1
s530440659,p00002,u100875060,1479536710,C#,C#,cs,Runtime Error,0,0,644,0/1
s766909377,p00002,u412356196,1479537133,C#,C#,cs,Compile Error,0,0,628,0/1
s455639083,p00002,u412356196,1479537190,C#,C#,cs,Compile Error,0,0,632,0/1
s628661664,p00002,u100875060,1479538023,C#,C#,cs,Runtime Error,0,0,522,0/1
s034626518,p00002,u100875060,1479812601,C#,C#,cs,Runtime Error,0,0,651,0/1
s355889646,p00002,u100875060,1479812652,C#,C#,cs,Runtime Error,0,0,651,0/1
s091376036,p00002,u100875060,1479813820,C#,C#,cs,Runtime Error,0,0,761,0/1
s505585269,p00002,u100875060,1479814507,C#,C#,cs,Wrong Answer,10,9384,678,0/1
s960894076,p00002,u100875060,1479815317,C#,C#,cs,Accepted,10,9420,663,1/1
s294379923,p00002,u412356196,1479816393,C#,C#,cs,Accepted,10,9352,308,1/1
s670236359,p00002,u845643816,1480578772,C#,C#,cs,Accepted,10,9008,258,1/1
s725842950,p00002,u845643816,1480581001,C#,C#,cs,Accepted,10,9076,245,1/1
s213884349,p00002,u845643816,1480582279,C#,C#,cs,Accepted,10,9008,249,1/1
s734488453,p00002,u078042885,1481144992,C#,C#,cs,Accepted,10,8992,501,1/1
s357021341,p00002,u798317717,1481252044,C#,C#,cs,Compile Error,0,0,272,0/1
s391645284,p00002,u798317717,1481252117,C#,C#,cs,Wrong Answer,10,8896,283,0/1
s167427432,p00002,u798317717,1481264048,C#,C#,cs,Runtime Error,0,0,303,0/1
s905898346,p00002,u798317717,1481264096,C#,C#,cs,Runtime Error,0,0,303,0/1
s589970405,p00002,u798317717,1481265865,C#,C#,cs,Accepted,10,9108,326,1/1
s892732077,p00002,u045912041,1481356381,C#,C#,cs,Compile Error,10,0,407,0/1
s263373446,p00002,u045912041,1481356429,C#,C#,cs,Accepted,10,8976,402,1/1
s994072886,p00002,u828235594,1484792110,C#,C#,cs,Runtime Error,0,0,1111,0/1
s820966409,p00002,u828235594,1484792542,C#,C#,cs,Runtime Error,0,0,415,0/1
s452180245,p00002,u828235594,1484792790,C#,C#,cs,Accepted,10,9040,447,1/1
s038323698,p00002,u235485197,1485352336,C#,C#,cs,Compile Error,0,0,353,0/1
s414242549,p00002,u235485197,1485352348,C#,C#,cs,Compile Error,0,0,351,0/1
s817606807,p00002,u235485197,1485352360,C#,C#,cs,Compile Error,0,0,351,0/1
s577673287,p00002,u235485197,1485352400,C#,C#,cs,Compile Error,0,0,354,0/1
s735048153,p00002,u235485197,1485352412,C#,C#,cs,Compile Error,0,0,361,0/1
s574181512,p00002,u235485197,1485352427,C#,C#,cs,Compile Error,0,0,363,0/1
s542671341,p00002,u235485197,1485352458,C#,C#,cs,Compile Error,0,0,384,0/1
s161679057,p00002,u235485197,1485352553,C#,C#,cs,Compile Error,0,0,354,0/1
s111413649,p00002,u235485197,1485352581,C#,C#,cs,Compile Error,0,0,369,0/1
s234122235,p00002,u235485197,1485352645,C#,C#,cs,Compile Error,0,0,357,0/1
s074507283,p00002,u235485197,1485352654,C#,C#,cs,Accepted,10,8912,357,1/1
s743119313,p00002,u617272666,1492940215,C#,C#,cs,Runtime Error,0,0,293,0/1
s598573453,p00002,u617272666,1492940329,C#,C#,cs,Runtime Error,0,0,329,0/1
s667412063,p00002,u617272666,1492940436,C#,C#,cs,Runtime Error,0,0,369,0/1
s786572048,p00002,u617272666,1492940611,C#,C#,cs,Runtime Error,0,0,394,0/1
s495321322,p00002,u617272666,1492940644,C#,C#,cs,Runtime Error,0,0,373,0/1
s120554414,p00002,u617272666,1492940850,C#,C#,cs,Wrong Answer,10,8812,293,0/1
s025411641,p00002,u617272666,1492941390,C#,C#,cs,Accepted,10,9088,390,1/1
s763297937,p00002,u638089854,1493030997,C#,C#,cs,Runtime Error,0,0,587,0/1
s042496547,p00002,u149542105,1493201409,C#,C#,cs,Runtime Error,0,0,528,0/1
s338761491,p00002,u149542105,1493201611,C#,C#,cs,Wrong Answer,0,8784,774,0/1
s679428863,p00002,u149542105,1493201860,C#,C#,cs,Runtime Error,0,0,853,0/1
s734186104,p00002,u149542105,1493202047,C#,C#,cs,Runtime Error,0,0,953,0/1
s286025359,p00002,u149542105,1493202296,C#,C#,cs,Accepted,10,9112,955,1/1
s246226277,p00002,u222195708,1493558150,C#,C#,cs,Accepted,10,9508,975,1/1
s410166610,p00002,u638089854,1493691807,C#,C#,cs,Wrong Answer,10,9144,475,0/1
s576454105,p00002,u638089854,1493692981,C#,C#,cs,Wrong Answer,10,9160,565,0/1
s726792045,p00002,u638089854,1493693175,C#,C#,cs,Accepted,10,9172,565,1/1
s852637339,p00002,u026309056,1494891737,C#,C#,cs,Compile Error,50,0,638,0/1
s531153021,p00002,u026309056,1494891826,C#,C#,cs,Runtime Error,0,0,659,0/1
s020405319,p00002,u026309056,1494892600,C#,C#,cs,Runtime Error,0,0,842,0/1
s991332793,p00002,u372714848,1495467237,C#,C#,cs,Accepted,10,9192,591,1/1
s395090077,p00002,u793403541,1497128580,C#,C#,cs,Accepted,10,9504,1038,1/1
s021882990,p00002,u862731798,1497949129,C#,C#,cs,Compile Error,0,0,661,0/1
s290482456,p00002,u862731798,1497949164,C#,C#,cs,Runtime Error,0,0,666,0/1
s617506810,p00002,u682603602,1500192411,C#,C#,cs,Accepted,10,9140,354,1/1
s735889726,p00002,u436439931,1500790738,C#,C#,cs,Runtime Error,0,0,828,0/1
s404338474,p00002,u436439931,1500791312,C#,C#,cs,Accepted,10,9076,825,1/1
s643035754,p00002,u682603602,1501632547,C#,C#,cs,Accepted,10,9176,308,1/1
s793905494,p00002,u808429775,1503898695,C#,C#,cs,Accepted,10,9032,612,1/1
s368202604,p00002,u292492602,1508225568,C#,C#,cs,Runtime Error,0,0,725,0/1
s800954211,p00002,u292492602,1508226432,C#,C#,cs,Runtime Error,0,0,828,0/1
s515182423,p00002,u292492602,1508226568,C#,C#,cs,Runtime Error,0,0,741,0/1
s572659875,p00002,u292492602,1508226752,C#,C#,cs,Wrong Answer,10,9080,789,0/1
s068920985,p00002,u292492602,1508226776,C#,C#,cs,Accepted,10,9080,651,1/1
s298066322,p00002,u919786767,1509022293,C#,C#,cs,Accepted,10,9588,313,1/1
s475692835,p00002,u919786767,1509022377,C#,C#,cs,Accepted,10,9500,292,1/1
s903237953,p00002,u072752983,1516004445,C#,C#,cs,Runtime Error,0,0,272,0/1
s557198280,p00002,u512723869,1520042262,C#,C#,cs,Accepted,10,9480,269,1/1
s263612422,p00002,u011621222,1524592326,C#,C#,cs,Compile Error,0,0,991,0/1
s187726402,p00002,u464859367,1528038754,C#,C#,cs,Accepted,0,9436,699,1/1
s398759809,p00002,u999404807,1528871300,C#,C#,cs,Accepted,10,8988,466,1/1
s073216946,p00002,u864813553,1530625169,C#,C#,cs,Accepted,10,9276,435,1/1
s426479908,p00002,u484711815,1337354664,C#,C#,cs,Accepted,30,5756,380,1/1
s897305143,p00002,u933023918,1338367324,C#,C#,cs,Accepted,10,5652,808,1/1
s981071614,p00002,u906064746,1338882896,C#,C#,cs,Accepted,30,6232,464,1/1
s680321590,p00002,u906064746,1338883212,C#,C#,cs,Accepted,30,5580,309,1/1
s345858050,p00002,u078158009,1339252526,C#,C#,cs,Runtime Error,0,5612,536,0/1
s338007897,p00002,u078158009,1339252558,C#,C#,cs,Runtime Error,0,5404,576,0/1
s587181550,p00002,u270820093,1342071352,C#,C#,cs,Accepted,20,19920,897,1/1
s269982381,p00002,u298087134,1342854585,C#,C#,cs,Runtime Error,0,6880,493,0/1
s780759180,p00002,u298087134,1342854632,C#,C#,cs,Compile Error,0,0,665,0/1
s728236739,p00002,u298087134,1342854659,C#,C#,cs,Accepted,30,7556,660,1/1
s372614836,p00002,u069397954,1347298724,C#,C#,cs,Wrong Answer,10,5688,710,0/1
s411198950,p00002,u069397954,1347299386,C#,C#,cs,Runtime Error,0,5740,797,0/1
s817947756,p00002,u069397954,1347300062,C#,C#,cs,Runtime Error,0,5812,806,0/1
s160367081,p00002,u069397954,1347301361,C#,C#,cs,Accepted,20,6184,798,1/1
s099078108,p00002,u184541002,1351603832,C#,C#,cs,Accepted,10,5588,476,1/1
s987448557,p00002,u373127758,1351745635,C#,C#,cs,Runtime Error,0,5040,620,0/1
s415003563,p00002,u373127758,1351745904,C#,C#,cs,Runtime Error,0,5544,613,0/1
s596416506,p00002,u373127758,1351745948,C#,C#,cs,Runtime Error,0,5024,630,0/1
s847179212,p00002,u373127758,1352276367,C#,C#,cs,Compile Error,10,5760,174,0/1
s145497350,p00002,u728930887,1354101937,C#,C#,cs,Runtime Error,0,7516,354,0/1
s363575529,p00002,u728930887,1354102957,C#,C#,cs,Accepted,20,5668,600,1/1
s700522263,p00002,u728930887,1354103699,C#,C#,cs,Accepted,10,5580,401,1/1
s372833175,p00002,u256500088,1355666050,C#,C#,cs,Runtime Error,0,6168,543,0/1
s029185550,p00002,u256500088,1355666544,C#,C#,cs,Wrong Answer,30,20812,608,0/1
s921623761,p00002,u256500088,1355666800,C#,C#,cs,Accepted,30,6512,552,1/1
s952179286,p00002,u599358807,1357380066,C#,C#,cs,Accepted,20,5640,546,1/1
s731469924,p00002,u480106104,1358906683,C#,C#,cs,Wrong Answer,20,5548,427,0/1
s387125103,p00002,u480106104,1358906829,C#,C#,cs,Accepted,20,5880,460,1/1
s319697526,p00002,u967850487,1359633171,C#,C#,cs,Accepted,20,5616,549,1/1
s982360183,p00002,u813384600,1360487468,C#,C#,cs,Accepted,20,5956,363,1/1
s313241174,p00002,u403446452,1366764008,C#,C#,cs,Accepted,20,5884,328,1/1
s442891320,p00002,u773321822,1367415445,C#,C#,cs,Accepted,20,5620,600,1/1
s155079055,p00002,u804933011,1369586663,C#,C#,cs,Wrong Answer,20,5876,374,0/1
s333500632,p00002,u804933011,1369587052,C#,C#,cs,Accepted,20,5856,508,1/1
s669179465,p00002,u471278181,1371142438,C#,C#,cs,Accepted,20,5636,506,1/1
s437230587,p00002,u028893090,1371658863,C#,C#,cs,Runtime Error,0,0,585,0/1
s345707201,p00002,u028893090,1371659036,C#,C#,cs,Compile Error,0,0,625,0/1
s171424645,p00002,u028893090,1371822803,C#,C#,cs,Accepted,20,5960,757,1/1
s535204656,p00002,u813384600,1371865133,C#,C#,cs,Accepted,20,5904,712,1/1
s167752776,p00002,u844907268,1372233440,C#,C#,cs,Accepted,20,5688,1039,1/1
s283698910,p00002,u059942744,1372393888,C#,C#,cs,Accepted,20,5712,803,1/1
s252301725,p00002,u372027593,1377007621,C#,C#,cs,Wrong Answer,20,5604,357,0/1
s914795018,p00002,u372027593,1377007677,C#,C#,cs,Wrong Answer,20,5552,356,0/1
s426850067,p00002,u372027593,1377007818,C#,C#,cs,Runtime Error,0,0,431,0/1
s123789974,p00002,u372027593,1377007943,C#,C#,cs,Runtime Error,0,0,394,0/1
s266161764,p00002,u372027593,1377008149,C#,C#,cs,Runtime Error,0,0,507,0/1
s443005937,p00002,u372027593,1377008186,C#,C#,cs,Runtime Error,0,0,575,0/1
s255387054,p00002,u372027593,1377008257,C#,C#,cs,Runtime Error,0,0,507,0/1
s100903313,p00002,u372027593,1377008483,C#,C#,cs,Runtime Error,0,0,465,0/1
s956170810,p00002,u372027593,1377008836,C#,C#,cs,Time Limit Exceeded,20000,5488,552,0/1
s457283412,p00002,u372027593,1377008918,C#,C#,cs,Runtime Error,0,0,571,0/1
s179826330,p00002,u372027593,1377008950,C#,C#,cs,Accepted,10,5624,555,1/1
s697762466,p00002,u372027593,1377010239,C#,C#,cs,Time Limit Exceeded,20000,5488,477,0/1
s835196606,p00002,u372027593,1377010269,C#,C#,cs,Accepted,20,5632,555,1/1
s076685502,p00002,u489546914,1377213532,C#,C#,cs,Runtime Error,0,0,448,0/1
s027197377,p00002,u489546914,1377213567,C#,C#,cs,Accepted,20,17892,450,1/1
s437715276,p00002,u587005649,1378034681,C#,C#,cs,Runtime Error,0,0,401,0/1
s929701783,p00002,u587005649,1378034943,C#,C#,cs,Runtime Error,0,0,436,0/1
s455803688,p00002,u587005649,1378035160,C#,C#,cs,Accepted,20,5628,466,1/1
s815182850,p00002,u495607670,1379065403,C#,C#,cs,Accepted,20,5624,764,1/1
s759193243,p00002,u160074256,1380444396,C#,C#,cs,Runtime Error,0,0,837,0/1
s034028883,p00002,u160074256,1380444772,C#,C#,cs,Wrong Answer,30,6248,672,0/1
s419876387,p00002,u160074256,1380445092,C#,C#,cs,Wrong Answer,30,6280,574,0/1
s612125187,p00002,u160074256,1380445301,C#,C#,cs,Compile Error,0,0,530,0/1
s765267778,p00002,u160074256,1380445540,C#,C#,cs,Wrong Answer,20,5580,488,0/1
s024733974,p00002,u160074256,1380445896,C#,C#,cs,Wrong Answer,20,5588,464,0/1
s572645297,p00002,u160074256,1380445950,C#,C#,cs,Accepted,20,5584,527,1/1
s690852807,p00002,u147801965,1380900522,C#,C#,cs,Accepted,20,6028,391,1/1
s794736061,p00002,u765197056,1397606042,C#,C#,cs,Accepted,20,5632,733,1/1
s819740801,p00002,u145643522,1399338093,C#,C#,cs,Accepted,10,5624,532,1/1
s195528367,p00002,u139551140,1402558724,C#,C#,cs,Runtime Error,0,0,866,0/1
s546956765,p00002,u139551140,1402559131,C#,C#,cs,Runtime Error,0,0,1016,0/1
s175363281,p00002,u139551140,1402559327,C#,C#,cs,Runtime Error,0,0,1019,0/1
s552114162,p00002,u139551140,1402560223,C#,C#,cs,Accepted,20,5632,1085,1/1
s478007846,p00002,u139551140,1402560451,C#,C#,cs,Accepted,20,5636,1085,1/1
s823294032,p00002,u598281803,1585393689,C#,C#,cs,Accepted,50,16364,387,1/1
s940148602,p00002,u065247149,1565594769,C#,C#,cs,Accepted,60,17996,538,1/1
s972629840,p00002,u662243091,1565412336,C#,C#,cs,Accepted,60,16088,299,1/1
s998973192,p00002,u756001100,1562552521,C#,C#,cs,Accepted,40,16388,668,1/1
s822777381,p00002,u623508736,1562285024,C#,C#,cs,Accepted,50,13864,826,1/1
s070389459,p00002,u404054163,1562284777,C#,C#,cs,Accepted,30,16296,268,1/1
s518242880,p00002,u766798115,1562207261,C#,C#,cs,Accepted,70,16376,641,1/1
s875726389,p00002,u491202260,1561680347,C#,C#,cs,Accepted,70,18356,608,1/1
s595489505,p00002,u399243062,1561603837,C#,C#,cs,Accepted,60,16212,626,1/1
s110776341,p00002,u056405822,1558908786,C#,C#,cs,Accepted,60,15876,674,1/1
s754461541,p00002,u990595577,1557281771,C#,C#,cs,Accepted,50,15860,1492,1/1
s317655380,p00002,u824095664,1556603096,C#,C#,cs,Accepted,60,13848,1015,1/1
s402434374,p00002,u139728050,1552329995,C#,C#,cs,Accepted,70,15864,374,1/1
s908859991,p00002,u363036235,1544862750,C#,C#,cs,Accepted,60,15984,1699,1/1
s912534747,p00002,u375736190,1542447411,C#,C#,cs,Accepted,30,15912,394,1/1
s448051684,p00002,u047818749,1536986079,C#,C#,cs,Accepted,60,13940,346,1/1
s436079471,p00002,u204409482,1414532151,C#,C#,cs,Accepted,20,5668,372,1/1
s745880538,p00002,u288689445,1390051685,C#,C#,cs,Accepted,20,5688,333,1/1
s094803518,p00002,u642549559,1410476099,PHP,PHP,php,Accepted,10,6548,106,1/1
s953697837,p00002,u679333515,1414231705,PHP,PHP,php,Accepted,10,6568,151,1/1
s747195738,p00002,u133486819,1422847832,PHP,PHP,php,Accepted,10,6556,127,1/1
s770205501,p00002,u998548221,1429852084,PHP,PHP,php,Accepted,10,6604,207,1/1
s487183603,p00002,u999039097,1438360714,PHP,PHP,php,Accepted,0,6572,269,1/1
s625841346,p00002,u679333515,1442019301,PHP,PHP,php,Accepted,10,15184,160,1/1
s248987101,p00002,u045588362,1442192742,PHP,PHP,php,Accepted,10,15392,133,1/1
s825359400,p00002,u938017190,1442553953,PHP,PHP,php,Accepted,10,15216,304,1/1
s081139082,p00002,u660557702,1445263362,PHP,PHP,php,Accepted,10,15128,155,1/1
s067699207,p00002,u660557702,1445579320,PHP,PHP,php,Wrong Answer,10,15120,174,0/1
s191945130,p00002,u660557702,1445579335,PHP,PHP,php,Wrong Answer,10,15140,171,0/1
s962169817,p00002,u660557702,1445579495,PHP,PHP,php,Accepted,10,15312,155,1/1
s494755983,p00002,u622250518,1447229914,PHP,PHP,php,Accepted,10,15012,125,1/1
